query	target	pct_id	aln_len
1.046.O.	1.118.A.	59.9	579
1.046.O.	1.237.A.	59.9	579
1.046.O.	1.237.B.	59.9	579
1.046.O.	1.118.B.	59.9	579
1.046.O.	1.160.O.	59.9	579
1.046.O.	1.103.O.	59.1	580
1.046.O.	1.032.O.	59.1	580
1.046.O.	1.283.A.	55.7	591
1.046.O.	1.283.B.	55.7	591
1.046.O.	1.283.C.	55.7	591
1.046.O.	1.024.O.	55.5	591
1.046.O.	1.033.O.	55.3	591
1.046.O.	1.088.O.	55.3	591
1.046.O.	1.250.O.	62.7	362
1.046.O.	9NA	44.3	576
1.046.O.	1.052.A.	37.6	542
1.061.O.	1.061.O.	100.0	561
1.061.O.	1.039.O.	99.8	561
1.061.O.	12G01.O.	99.6	561
1.061.O.	1.090.B.	99.6	561
1.061.O.	1.079.O.	99.5	561
1.061.O.	1.036.O.	99.6	561
1.061.O.	1.003.O.	99.5	561
1.061.O.	1.091.O.	99.5	561
1.061.O.	1.067.O.	99.3	561
1.061.O.	1.275.O.	57.2	545
1.061.O.	APSE-1	31.2	487
1.061.O.	Sf6	32.1	498
1.061.O.	HK620	32.1	498
1.061.O.	1.013.O.	29.1	492
1.061.O.	1.214.O.	29.1	492
1.061.O.	1.210.O.	28.3	499
1.061.O.	E1	28.3	343
1.061.O.	1.239.O.	24.5	466
1.061.O.	1.052.A.	25.7	315
1.024.O.	1.024.O.	100.0	589
1.024.O.	1.033.O.	99.8	589
1.024.O.	1.088.O.	99.8	589
1.024.O.	1.269.O.	89.8	589
1.024.O.	1.277.B.	89.8	589
1.024.O.	1.277.A.	89.8	589
1.024.O.	1.027.O.	89.8	589
1.024.O.	1.268.A.	89.8	589
1.024.O.	1.268.B.	89.8	589
1.024.O.	1.271.A.	89.8	589
1.024.O.	1.270.B.	89.8	589
1.024.O.	1.270.A.	89.8	589
1.024.O.	1.274.O.	89.8	589
1.024.O.	1.272.O.	89.8	589
1.024.O.	1.271.B.	89.8	589
1.024.O.	1.280.O.	89.8	589
1.024.O.	1.267.O.	89.8	589
1.024.O.	1.282.A.	89.8	589
1.024.O.	1.281.O.	89.8	589
1.024.O.	1.200.O.	89.8	589
1.024.O.	1.194.O.	89.8	589
1.024.O.	1.195.O.	89.8	589
1.024.O.	1.196.O.	89.8	589
1.024.O.	1.171.O.	89.8	589
1.024.O.	1.283.C.	89.8	589
1.024.O.	1.283.B.	89.8	589
1.024.O.	1.283.A.	89.8	589
1.024.O.	1.098.O.	56.5	586
1.024.O.	1.103.O.	55.8	588
1.024.O.	1.089.O.	56.5	586
1.024.O.	1.012.O.	56.5	586
1.024.O.	1.032.O.	55.8	588
1.024.O.	1.118.A.	56.5	586
1.024.O.	1.237.A.	56.5	586
1.024.O.	1.237.B.	56.5	586
1.024.O.	1.118.B.	56.5	586
1.024.O.	1.160.O.	56.5	586
1.024.O.	1.104.O.	55.4	590
1.024.O.	1.023.O.	55.4	590
1.024.O.	1.285.O.	55.7	591
1.024.O.	1.046.O.	55.5	591
1.024.O.	1.251.O.	55.1	590
1.024.O.	1.022.O.	54.2	590
1.024.O.	9NA	43.3	563
1.024.O.	1.250.O.	57.9	363
1.024.O.	1.052.A.	35.3	546
1.024.O.	1.123.O.	27.4	310
1.024.O.	1.210.O.	30.5	285
1.024.O.	1.110.O.	28.6	297
1.024.O.	1.239.O.	30.7	244
1.024.O.	MSW-3	29.7	283
1.024.O.	1.144.O.	29.3	276
1.024.O.	1.013.O.	25.9	294
1.024.O.	1.214.O.	25.9	294
1.024.O.	phiFlu	26.1	241
1.056.O.	1.066.O.	100.0	610
1.056.O.	1.068.O.	100.0	610
1.056.O.	1.072.O.	100.0	610
1.056.O.	1.004.O.	100.0	610
1.056.O.	1.037.O.	100.0	610
1.056.O.	1.056.O.	100.0	610
1.056.O.	2.044.O.	98.5	610
1.056.O.	2.058.O.	28.3	605
1.056.O.	3.058.O.	28.1	605
1.056.O.	lambdaBa02	27.9	573
1.056.O.	Clo2	27.7	559
1.056.O.	phi3626	28.1	583
1.056.O.	phiSLT	26.7	573
1.056.O.	phi-Sa2MW	26.7	574
1.056.O.	phiKO2	26.2	595
1.056.O.	phi-105	29.7	380
1.056.O.	phi1026b	28.3	407
1.056.O.	PY54	27.0	407
1.082.O.	1.082.O.	100.0	407
1.082.O.	1.266.O.	99.3	407
1.082.O.	1.167.O.	98.8	407
1.082.O.	1.226.O.	99.0	407
1.082.O.	1.074.O.	98.5	407
1.082.O.	1.168.O.	98.0	407
1.082.O.	1.242.O.	98.3	407
1.082.O.	1.133.O.	98.3	407
1.082.O.	1.132.O.	98.0	407
1.082.O.	1.240.O.	97.8	407
1.082.O.	1.233.A.	98.3	351
1.082.O.	1.233.B.	98.3	351
1.082.O.	1.206.O.	97.7	351
1.082.O.	1.157.O.	81.9	408
1.082.O.	1.228.O.	81.9	408
1.082.O.	SSU5	39.5	405
1.070.O.	1.077.O.	100.0	528
1.070.O.	1.070.O.	100.0	528
1.070.O.	VpV262	68.1	521
1.070.O.	1.015.O.	47.3	520
1.070.O.	1.034.X.	47.1	520
1.070.O.	1.034.O.	47.1	520
1.070.O.	1.209.O.	47.1	520
1.070.O.	1.139.B.	47.1	520
1.070.O.	1.139.A.	47.1	520
1.070.O.	1.235.O.	41.0	517
1.070.O.	1.253.O.	41.0	517
1.070.O.	1.264.O.	40.4	517
1.070.O.	1.208.B.	34.7	539
1.070.O.	1.293.O.	33.9	546
1.067.O.	1.067.O.	100.0	561
1.067.O.	1.003.O.	99.5	561
1.067.O.	1.039.O.	99.5	561
1.067.O.	12G01.O.	99.3	561
1.067.O.	1.090.B.	99.3	561
1.067.O.	1.079.O.	99.1	561
1.067.O.	1.036.O.	99.3	561
1.067.O.	1.091.O.	99.1	561
1.067.O.	1.061.O.	99.3	561
1.067.O.	1.275.O.	57.4	545
1.067.O.	APSE-1	31.4	488
1.067.O.	Sf6	32.3	498
1.067.O.	HK620	32.3	498
1.067.O.	1.013.O.	29.2	487
1.067.O.	1.214.O.	29.2	487
1.067.O.	1.210.O.	28.5	499
1.067.O.	E1	28.3	343
1.067.O.	1.239.O.	24.5	466
1.067.O.	1.052.A.	26.2	313
1.071.A.	1.071.A.	100.0	471
1.071.A.	1.016.O.	100.0	471
1.071.A.	1.042.O.	98.3	471
1.071.A.	1.112.O.	98.7	453
1.071.A.	E1	45.5	466
1.071.A.	ES18	38.7	445
1.071.A.	HK620	38.4	224
1.071.A.	Sf6	38.4	224
1.071.A.	APSE-1	35.4	263
1.071.A.	1.013.O.	29.7	397
1.071.A.	1.214.O.	29.7	397
1.071.A.	phiFlu	37.6	189
1.071.A.	1.239.O.	29.7	300
1.071.A.	1.149.O.	27.1	339
1.071.A.	1.273.O.	27.1	339
1.071.A.	1.144.O.	31.8	220
1.066.O.	1.066.O.	100.0	610
1.066.O.	1.068.O.	100.0	610
1.066.O.	1.072.O.	100.0	610
1.066.O.	1.004.O.	100.0	610
1.066.O.	1.037.O.	100.0	610
1.066.O.	1.056.O.	100.0	610
1.066.O.	2.044.O.	98.5	610
1.066.O.	2.058.O.	28.3	605
1.066.O.	3.058.O.	28.1	605
1.066.O.	lambdaBa02	27.9	573
1.066.O.	Clo2	27.7	559
1.066.O.	phi3626	28.1	583
1.066.O.	phiSLT	26.7	573
1.066.O.	phi-Sa2MW	26.7	574
1.066.O.	phiKO2	26.2	595
1.066.O.	phi-105	29.7	380
1.066.O.	phi1026b	28.3	407
1.066.O.	PY54	27.0	407
1.033.O.	1.033.O.	100.0	589
1.033.O.	1.024.O.	99.8	589
1.033.O.	1.088.O.	99.7	589
1.033.O.	1.269.O.	89.6	589
1.033.O.	1.277.B.	89.6	589
1.033.O.	1.277.A.	89.6	589
1.033.O.	1.027.O.	89.6	589
1.033.O.	1.268.A.	89.6	589
1.033.O.	1.268.B.	89.6	589
1.033.O.	1.271.A.	89.6	589
1.033.O.	1.270.B.	89.6	589
1.033.O.	1.270.A.	89.6	589
1.033.O.	1.274.O.	89.6	589
1.033.O.	1.272.O.	89.6	589
1.033.O.	1.271.B.	89.6	589
1.033.O.	1.280.O.	89.6	589
1.033.O.	1.267.O.	89.6	589
1.033.O.	1.282.A.	89.6	589
1.033.O.	1.281.O.	89.6	589
1.033.O.	1.200.O.	89.6	589
1.033.O.	1.194.O.	89.6	589
1.033.O.	1.195.O.	89.6	589
1.033.O.	1.196.O.	89.6	589
1.033.O.	1.171.O.	89.6	589
1.033.O.	1.283.C.	89.6	589
1.033.O.	1.283.B.	89.6	589
1.033.O.	1.283.A.	89.6	589
1.033.O.	1.098.O.	56.5	586
1.033.O.	1.103.O.	55.8	588
1.033.O.	1.089.O.	56.5	586
1.033.O.	1.012.O.	56.5	586
1.033.O.	1.032.O.	55.8	588
1.033.O.	1.118.A.	56.5	586
1.033.O.	1.237.A.	56.5	586
1.033.O.	1.237.B.	56.5	586
1.033.O.	1.118.B.	56.5	586
1.033.O.	1.160.O.	56.5	586
1.033.O.	1.104.O.	55.4	590
1.033.O.	1.023.O.	55.4	590
1.033.O.	1.285.O.	55.5	591
1.033.O.	1.251.O.	55.1	590
1.033.O.	1.046.O.	55.3	591
1.033.O.	1.022.O.	54.2	590
1.033.O.	9NA	43.2	563
1.033.O.	1.250.O.	57.9	363
1.033.O.	1.052.A.	35.2	546
1.033.O.	1.123.O.	27.1	310
1.033.O.	1.210.O.	30.2	285
1.033.O.	1.110.O.	28.3	297
1.033.O.	1.239.O.	30.3	244
1.033.O.	MSW-3	29.3	283
1.033.O.	1.144.O.	29.0	276
1.033.O.	1.013.O.	25.6	293
1.033.O.	1.214.O.	25.6	293
1.033.O.	phiFlu	26.1	241
1.072.O.	1.066.O.	100.0	610
1.072.O.	1.068.O.	100.0	610
1.072.O.	1.072.O.	100.0	610
1.072.O.	1.004.O.	100.0	610
1.072.O.	1.037.O.	100.0	610
1.072.O.	1.056.O.	100.0	610
1.072.O.	2.044.O.	98.5	610
1.072.O.	2.058.O.	28.3	605
1.072.O.	3.058.O.	28.1	605
1.072.O.	lambdaBa02	27.9	573
1.072.O.	Clo2	27.7	559
1.072.O.	phi3626	28.1	583
1.072.O.	phiSLT	26.7	573
1.072.O.	phi-Sa2MW	26.7	574
1.072.O.	phiKO2	26.2	595
1.072.O.	phi-105	29.7	380
1.072.O.	phi1026b	28.3	407
1.072.O.	PY54	27.0	407
1.077.O.	1.077.O.	100.0	528
1.077.O.	1.070.O.	100.0	528
1.077.O.	VpV262	68.1	521
1.077.O.	1.015.O.	47.3	520
1.077.O.	1.034.X.	47.1	520
1.077.O.	1.034.O.	47.1	520
1.077.O.	1.209.O.	47.1	520
1.077.O.	1.139.B.	47.1	520
1.077.O.	1.139.A.	47.1	520
1.077.O.	1.235.O.	41.0	517
1.077.O.	1.253.O.	41.0	517
1.077.O.	1.264.O.	40.4	517
1.077.O.	1.208.B.	34.7	539
1.077.O.	1.293.O.	33.9	546
1.079.O.	1.079.O.	100.0	561
1.079.O.	12G01.O.	99.8	561
1.079.O.	1.090.B.	99.8	561
1.079.O.	1.039.O.	99.6	561
1.079.O.	1.091.O.	99.6	561
1.079.O.	1.003.O.	99.6	561
1.079.O.	1.036.O.	99.5	561
1.079.O.	1.061.O.	99.5	561
1.079.O.	1.067.O.	99.1	561
1.079.O.	1.275.O.	57.4	545
1.079.O.	APSE-1	31.4	487
1.079.O.	Sf6	32.3	498
1.079.O.	HK620	32.3	498
1.079.O.	1.214.O.	29.2	487
1.079.O.	1.013.O.	29.2	487
1.079.O.	1.210.O.	28.5	499
1.079.O.	E1	28.3	343
1.079.O.	1.239.O.	24.7	466
1.079.O.	1.052.A.	25.7	315
1.068.O.	1.066.O.	100.0	610
1.068.O.	1.068.O.	100.0	610
1.068.O.	1.072.O.	100.0	610
1.068.O.	1.004.O.	100.0	610
1.068.O.	1.037.O.	100.0	610
1.068.O.	1.056.O.	100.0	610
1.068.O.	2.044.O.	98.5	610
1.068.O.	2.058.O.	28.3	605
1.068.O.	3.058.O.	28.1	605
1.068.O.	lambdaBa02	27.9	573
1.068.O.	Clo2	27.7	559
1.068.O.	phi3626	28.1	583
1.068.O.	phiSLT	26.7	573
1.068.O.	phi-Sa2MW	26.7	574
1.068.O.	phiKO2	26.2	595
1.068.O.	phi-105	29.7	380
1.068.O.	phi1026b	28.3	407
1.068.O.	PY54	27.0	407
1.081.O.	1.081.O.	100.0	599
1.081.O.	KVP40	89.0	598
1.081.O.	Aeh1	56.0	587
1.081.O.	SP18	54.3	580
1.081.O.	T4	53.0	593
1.081.O.	RB49	52.1	578
1.081.O.	Vi01	32.8	448
1.081.O.	2.275.O.	27.3	565
1.081.O.	1.255.O.	29.6	375
1.081.O.	1.244.A.	29.6	375
1.084.O.	1.084.O.	100.0	545
1.084.O.	1.170.O.	71.3	481
1.084.O.	1.161.O.	67.9	483
1.084.O.	Felix-O1	32.5	504
1.084.O.	phi92	33.6	509
1.084.O.	1.063.O.	30.8	507
1.084.O.	Meso3	30.5	509
1.084.O.	1.121.O.	28.3	506
1.084.O.	1.193.O.	31.4	277
1.084.O.	psiM100	28.9	225
1.084.O.	psiM2	26.9	223
1.084.O.	Meso1	30.4	112
1.076.O.	1.076.O.	100.0	562
1.076.O.	1.154.O.	67.0	539
1.076.O.	1.122.B.	59.2	573
1.076.O.	1.122.A.	59.2	573
1.076.O.	1.247.B.	59.3	573
1.076.O.	1.247.A.	59.3	573
1.076.O.	1.038.O.	55.2	549
1.076.O.	1.054.O.	55.7	549
1.076.O.	1.029.O.	55.0	549
1.076.O.	ZF40	56.8	544
1.076.O.	phiEt88	40.1	539
1.076.O.	T1	39.7	516
1.076.O.	CP-T1	31.4	535
1.076.O.	1.211.A.	33.9	336
1.076.O.	1.211.B.	33.9	336
1.076.O.	1.183.O.	33.2	334
1.076.O.	Gj1	26.0	489
1.076.O.	Aaphi23	25.6	472
1.076.O.	PY100	31.2	282
1.076.O.	1.253.O.	23.1	173
1.076.O.	1.235.O.	23.1	173
1.085.O.	1.172.O.	100.0	414
1.085.O.	1.176.O.	100.0	414
1.085.O.	1.134.O.	100.0	414
1.085.O.	1.085.O.	100.0	414
1.085.O.	1.116.O.	100.0	414
1.085.O.	1.189.O.	98.8	414
1.085.O.	1.189.C.	98.8	414
1.085.O.	1.189.B.	98.8	414
1.085.O.	phi-11	41.0	385
1.085.O.	SPP1	31.0	413
1.085.O.	SKIN	28.8	354
1.085.O.	PBSX	27.5	357
1.085.O.	1.178.O.	25.1	398
1.085.O.	1.265.O.	24.9	398
1.085.O.	phiHSIC	24.4	401
1.085.O.	1.127.O.	25.2	401
1.085.O.	1.231.O.	25.2	401
1.085.O.	1.119.O.	25.2	401
1.085.O.	1.143.O.	25.2	401
1.085.O.	A118	25.3	423
1.085.O.	A500	24.9	450
1.089.O.	1.160.O.	100.0	581
1.089.O.	1.118.B.	100.0	581
1.089.O.	1.237.B.	100.0	581
1.089.O.	1.237.A.	100.0	581
1.089.O.	1.089.O.	100.0	581
1.089.O.	1.012.O.	100.0	581
1.089.O.	1.118.A.	100.0	581
1.089.O.	1.098.O.	100.0	581
1.089.O.	1.103.O.	91.7	581
1.089.O.	1.032.O.	91.7	581
1.089.O.	1.104.O.	82.2	578
1.089.O.	1.023.O.	81.5	578
1.089.O.	1.251.O.	81.1	578
1.089.O.	1.022.O.	80.4	578
1.089.O.	1.046.O.	59.9	579
1.089.O.	1.285.O.	59.9	579
1.089.O.	1.250.O.	92.8	361
1.089.O.	1.033.O.	56.5	586
1.089.O.	1.024.O.	56.5	586
1.089.O.	1.088.O.	56.3	586
1.089.O.	9NA	49.3	572
1.089.O.	1.052.A.	37.4	538
1.089.O.	1.144.O.	32.9	231
1.090.B.	12G01.O.	100.0	561
1.090.B.	1.090.B.	100.0	561
1.090.B.	1.079.O.	99.8	561
1.090.B.	1.039.O.	99.8	561
1.090.B.	1.091.O.	99.5	561
1.090.B.	1.003.O.	99.5	561
1.090.B.	1.036.O.	99.6	561
1.090.B.	1.061.O.	99.6	561
1.090.B.	1.067.O.	99.3	561
1.090.B.	1.275.O.	57.4	545
1.090.B.	APSE-1	31.2	487
1.090.B.	Sf6	32.3	498
1.090.B.	HK620	32.3	498
1.090.B.	1.214.O.	29.1	492
1.090.B.	1.013.O.	29.1	492
1.090.B.	1.210.O.	28.5	499
1.090.B.	E1	28.3	343
1.090.B.	1.239.O.	24.7	466
1.090.B.	1.052.A.	25.7	315
1.091.O.	1.091.O.	100.0	561
1.091.O.	1.039.O.	99.6	561
1.091.O.	1.003.O.	99.6	561
1.091.O.	1.079.O.	99.6	561
1.091.O.	12G01.O.	99.5	561
1.091.O.	1.090.B.	99.5	561
1.091.O.	1.036.O.	99.5	561
1.091.O.	1.061.O.	99.5	561
1.091.O.	1.067.O.	99.1	561
1.091.O.	1.275.O.	57.4	545
1.091.O.	APSE-1	31.2	487
1.091.O.	Sf6	32.3	498
1.091.O.	HK620	32.3	498
1.091.O.	1.214.O.	29.2	487
1.091.O.	1.013.O.	29.2	487
1.091.O.	1.210.O.	28.1	499
1.091.O.	E1	28.3	343
1.091.O.	1.239.O.	24.5	466
1.091.O.	1.052.A.	25.7	315
1.101.O.	1.101.O.	100.0	539
1.101.O.	phi92	34.4	515
1.101.O.	rV5	35.8	517
1.101.O.	1.063.O.	34.4	511
1.101.O.	Felix-O1	33.0	524
1.101.O.	Meso3	29.7	509
1.075.O.	1.093.O.	100.0	653
1.075.O.	1.094.O.	100.0	653
1.075.O.	1.017.O.	100.0	653
1.075.O.	1.075.O.	100.0	653
1.075.O.	1.124.O.	99.7	653
1.075.O.	1.223.O.	99.5	653
1.075.O.	1.164.O.	99.4	653
1.075.O.	1.174.O.	98.9	653
1.075.O.	1.005.O.	98.9	653
1.075.O.	1.030.O.	53.9	655
1.075.O.	1.225.O.	51.5	662
1.075.O.	1.181.O.	51.5	662
1.075.O.	1.086.O.	51.7	662
1.075.O.	1.191.O.	51.2	668
1.075.O.	1.246.O.	46.4	661
1.075.O.	1.175.O.	46.4	661
1.075.O.	1.100.O.	46.4	661
1.075.O.	1.201.B.	46.1	661
1.075.O.	1.087.A.	45.8	661
1.075.O.	1.158.O.	46.1	653
1.075.O.	1.009.O.	39.5	643
1.075.O.	VP16T	39.2	643
1.075.O.	VP16C	38.0	644
1.075.O.	WO	28.8	614
1.075.O.	PP02	30.6	635
1.075.O.	ECO1230–10	25.9	618
1.083.O.	1.083.O.	100.0	669
1.083.O.	2.096.O.	99.7	669
1.083.O.	1.050.O.	77.5	670
1.083.O.	1.055.O.	77.5	670
1.083.O.	1.049.O.	77.3	670
1.083.O.	WO	34.1	613
1.083.O.	ECO1230–10	30.9	615
1.083.O.	PP02	30.7	622
1.083.O.	N15	26.2	682
1.083.O.	phi80	25.8	656
1.083.O.	Lambda	25.2	634
1.083.O.	1.191.O.	24.5	662
1.083.O.	1.181.O.	24.0	670
1.083.O.	1.225.O.	24.0	670
1.083.O.	1.086.O.	22.5	671
1.108.O.	1.115.B.	100.0	429
1.108.O.	1.165.O.	100.0	429
1.108.O.	1.115.A.	100.0	429
1.108.O.	1.064.O.	100.0	429
1.108.O.	1.108.O.	100.0	429
1.108.O.	1.148.O.	99.5	429
1.108.O.	1.147.O.	98.8	429
1.108.O.	1.162.O.	98.8	429
1.108.O.	1.131.O.	98.8	429
1.108.O.	1.151.O.	55.0	418
1.108.O.	1.060.A.	46.9	437
1.108.O.	SETP3	40.6	436
1.108.O.	SO-1	36.4	442
1.098.O.	1.160.O.	100.0	581
1.098.O.	1.118.B.	100.0	581
1.098.O.	1.237.B.	100.0	581
1.098.O.	1.237.A.	100.0	581
1.098.O.	1.089.O.	100.0	581
1.098.O.	1.012.O.	100.0	581
1.098.O.	1.118.A.	100.0	581
1.098.O.	1.098.O.	100.0	581
1.098.O.	1.103.O.	91.7	581
1.098.O.	1.032.O.	91.7	581
1.098.O.	1.104.O.	82.2	578
1.098.O.	1.023.O.	81.5	578
1.098.O.	1.251.O.	81.1	578
1.098.O.	1.022.O.	80.4	578
1.098.O.	1.046.O.	59.9	579
1.098.O.	1.285.O.	59.9	579
1.098.O.	1.250.O.	92.8	361
1.098.O.	1.033.O.	56.5	586
1.098.O.	1.024.O.	56.5	586
1.098.O.	1.088.O.	56.3	586
1.098.O.	9NA	49.3	572
1.098.O.	1.052.A.	37.4	538
1.098.O.	1.144.O.	32.9	231
1.050.O.	1.055.O.	100.0	669
1.050.O.	1.050.O.	100.0	669
1.050.O.	1.049.O.	99.9	669
1.050.O.	2.096.O.	77.6	670
1.050.O.	1.083.O.	77.5	670
1.050.O.	WO	33.6	610
1.050.O.	ECO1230–10	29.5	684
1.050.O.	PP02	30.2	659
1.050.O.	1.030.O.	23.6	679
1.050.O.	1.191.O.	24.4	655
1.111.A.	1.111.B.	100.0	662
1.111.A.	1.111.A.	100.0	662
1.111.A.	Fels-1	38.2	646
1.111.A.	Gifsy-2	36.9	636
1.111.A.	CP-933K	36.4	642
1.111.A.	Chi	31.2	654
1.087.A.	1.087.A.	100.0	666
1.087.A.	1.201.B.	96.2	666
1.087.A.	1.246.O.	95.3	666
1.087.A.	1.100.O.	95.2	666
1.087.A.	1.175.O.	95.3	666
1.087.A.	1.158.O.	94.9	662
1.087.A.	1.030.O.	61.0	669
1.087.A.	1.191.O.	49.5	671
1.087.A.	1.086.O.	48.9	666
1.087.A.	1.225.O.	47.6	666
1.087.A.	1.181.O.	47.4	666
1.087.A.	1.017.O.	45.8	661
1.087.A.	1.094.O.	45.8	661
1.087.A.	1.124.O.	45.8	661
1.087.A.	1.093.O.	45.8	661
1.087.A.	1.075.O.	45.8	661
1.087.A.	1.009.O.	37.4	660
1.087.A.	VP16T	36.4	659
1.087.A.	VP16C	36.1	665
1.087.A.	VHML	26.9	647
1.087.A.	ECO1230–10	25.9	613
1.111.B.	1.111.B.	100.0	662
1.111.B.	1.111.A.	100.0	662
1.111.B.	Fels-1	38.2	646
1.111.B.	Gifsy-2	36.9	636
1.111.B.	CP-933K	36.4	642
1.111.B.	Chi	31.2	654
1.115.B.	1.115.B.	100.0	429
1.115.B.	1.165.O.	100.0	429
1.115.B.	1.115.A.	100.0	429
1.115.B.	1.064.O.	100.0	429
1.115.B.	1.108.O.	100.0	429
1.115.B.	1.148.O.	99.5	429
1.115.B.	1.147.O.	98.8	429
1.115.B.	1.162.O.	98.8	429
1.115.B.	1.131.O.	98.8	429
1.115.B.	1.151.O.	55.0	418
1.115.B.	1.060.A.	46.9	437
1.115.B.	SETP3	40.6	436
1.115.B.	SO-1	36.4	442
1.103.O.	1.103.O.	100.0	581
1.103.O.	1.032.O.	100.0	581
1.103.O.	1.098.O.	91.7	581
1.103.O.	1.118.A.	91.7	581
1.103.O.	1.012.O.	91.7	581
1.103.O.	1.089.O.	91.7	581
1.103.O.	1.237.A.	91.7	581
1.103.O.	1.237.B.	91.7	581
1.103.O.	1.118.B.	91.7	581
1.103.O.	1.160.O.	91.7	581
1.103.O.	1.104.O.	79.1	579
1.103.O.	1.023.O.	78.9	579
1.103.O.	1.251.O.	78.8	579
1.103.O.	1.022.O.	78.6	579
1.103.O.	1.046.O.	59.1	580
1.103.O.	1.285.O.	58.8	580
1.103.O.	1.250.O.	91.7	361
1.103.O.	1.024.O.	55.8	588
1.103.O.	1.033.O.	55.8	588
1.103.O.	1.088.O.	55.6	588
1.103.O.	9NA	49.0	572
1.103.O.	1.052.A.	36.1	537
1.103.O.	1.144.O.	31.9	238
1.104.O.	1.104.O.	100.0	582
1.104.O.	1.023.O.	97.9	582
1.104.O.	1.251.O.	98.1	582
1.104.O.	1.022.O.	85.9	582
1.104.O.	1.118.A.	82.2	578
1.104.O.	1.098.O.	82.2	578
1.104.O.	1.089.O.	82.2	578
1.104.O.	1.118.B.	82.2	578
1.104.O.	1.237.A.	82.2	578
1.104.O.	1.237.B.	82.2	578
1.104.O.	1.160.O.	82.2	578
1.104.O.	1.012.O.	82.2	578
1.104.O.	1.032.O.	79.1	579
1.104.O.	1.103.O.	79.1	579
1.104.O.	1.285.O.	69.1	583
1.104.O.	1.046.O.	69.0	583
1.104.O.	1.250.O.	92.2	361
1.104.O.	1.024.O.	55.4	590
1.104.O.	1.033.O.	55.4	590
1.104.O.	1.088.O.	55.3	590
1.104.O.	9NA	48.5	575
1.104.O.	1.052.A.	39.0	536
1.104.O.	1.144.O.	33.3	231
1.105.O.	1.105.O.	100.0	493
1.105.O.	1.199.B.	99.8	493
1.105.O.	1.199.A.	99.8	493
1.105.O.	1.243.O.	99.6	493
1.105.O.	1.173.O.	99.2	493
1.105.O.	1.248.O.	99.4	493
1.105.O.	1.263.A.	85.8	493
1.105.O.	1.263.B.	85.8	493
1.105.O.	1.278.O.	85.6	493
1.105.O.	1.186.O.	85.6	493
1.105.O.	1.106.O.	85.4	493
1.105.O.	1.286.O.	85.6	493
1.105.O.	1.007.O.	85.8	493
1.105.O.	1.256.O.	85.4	493
1.105.O.	1.273.O.	64.0	492
1.105.O.	1.149.O.	63.8	492
1.105.O.	1.123.O.	35.5	473
1.105.O.	phiFlu	38.9	424
1.105.O.	Sf6	35.2	457
1.105.O.	HK620	35.2	457
1.105.O.	1.013.O.	30.4	493
1.105.O.	1.214.O.	30.4	493
1.105.O.	APSE-1	30.8	468
1.105.O.	MSW-3	31.5	292
1.105.O.	ES18	29.6	270
1.105.O.	NF5	23.2	362
1.106.O.	1.106.O.	100.0	493
1.106.O.	1.256.O.	98.8	493
1.106.O.	1.278.O.	99.0	493
1.106.O.	1.263.B.	98.8	493
1.106.O.	1.263.A.	98.8	493
1.106.O.	1.186.O.	98.8	493
1.106.O.	1.286.O.	98.4	493
1.106.O.	1.007.O.	98.0	493
1.106.O.	1.199.A.	85.6	493
1.106.O.	1.199.B.	85.6	493
1.106.O.	1.173.O.	85.4	493
1.106.O.	1.105.O.	85.4	493
1.106.O.	1.243.O.	85.0	493
1.106.O.	1.248.O.	85.0	493
1.106.O.	1.149.O.	76.8	492
1.106.O.	1.273.O.	76.6	492
1.106.O.	1.123.O.	36.2	470
1.106.O.	phiFlu	37.8	418
1.106.O.	1.013.O.	31.8	471
1.106.O.	1.214.O.	31.8	471
1.106.O.	APSE-1	31.0	464
1.106.O.	MSW-3	33.6	292
1.106.O.	ES18	29.5	268
1.106.O.	NF5	27.1	218
1.117.O.	2.117.O.	100.0	518
1.117.O.	1.207.B.	100.0	518
1.117.O.	1.117.O.	100.0	518
1.117.O.	9g	54.3	536
1.117.O.	HK639	52.8	369
1.117.O.	Meso1	29.9	425
1.117.O.	psiM100	24.7	332
1.117.O.	psiM2	23.8	332
1.093.O.	1.093.O.	100.0	653
1.093.O.	1.094.O.	100.0	653
1.093.O.	1.017.O.	100.0	653
1.093.O.	1.075.O.	100.0	653
1.093.O.	1.124.O.	99.7	653
1.093.O.	1.223.O.	99.5	653
1.093.O.	1.164.O.	99.4	653
1.093.O.	1.174.O.	98.9	653
1.093.O.	1.005.O.	98.9	653
1.093.O.	1.030.O.	53.9	655
1.093.O.	1.225.O.	51.5	662
1.093.O.	1.181.O.	51.5	662
1.093.O.	1.086.O.	51.7	662
1.093.O.	1.191.O.	51.2	668
1.093.O.	1.246.O.	46.4	661
1.093.O.	1.175.O.	46.4	661
1.093.O.	1.100.O.	46.4	661
1.093.O.	1.201.B.	46.1	661
1.093.O.	1.087.A.	45.8	661
1.093.O.	1.158.O.	46.1	653
1.093.O.	1.009.O.	39.5	643
1.093.O.	VP16T	39.2	643
1.093.O.	VP16C	38.0	644
1.093.O.	WO	28.8	614
1.093.O.	PP02	30.6	635
1.093.O.	ECO1230–10	25.9	618
1.112.O.	1.112.O.	100.0	453
1.112.O.	1.071.A.	98.7	453
1.112.O.	1.016.O.	98.7	453
1.112.O.	1.042.O.	98.5	453
